customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C101789,Female,0,No,Yes,47,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,71.07,3086.84,1
C101790,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.56,4542.48,0
C101791,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.75,283.64,0
C101792,Male,0,No,No,35,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer,50.17,1507.99,0
C101793,Male,0,No,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.48,2098.21,0
C101794,Male,0,Yes,Yes,12,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,67.41,757.57,0
C101795,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,59.09,201.86,0
C101796,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,80.3,175.62,0
C101797,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,81.27,0.0,1
C101798,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.95,150.61,1
C101799,Female,1,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,84.49,2294.03,0
C101800,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.97,420.59,1
C101801,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,53.81,227.72,0
C101802,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,50.93,303.33,0
C101803,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,55.64,192.21,0
C101804,Male,0,No,Yes,4,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.88,271.14,0
C101805,Male,1,Yes,No,57,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card,74.34,4597.79,0
C101806,Male,1,No,No,43,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,64.28,3016.42,0
C101807,Male,1,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,35.47,2385.06,0
C101808,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.95,1608.04,0
C101809,Female,1,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,86.98,265.83,0
C101810,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,,953.92,0
C101811,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.11,1550.79,0
C101812,Female,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,61.67,1299.43,1
C101813,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,87.49,4793.04,0
C101814,Female,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,83.36,3529.22,0
C101815,Male,1,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,31.42,1434.92,0
C101816,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card,80.87,1549.19,0
C101817,Male,1,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,61.01,164.0,1
C101818,Male,1,Yes,No,42,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.59,2398.82,1
C101819,,0,No,Yes,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,,104.68,0
C101820,Male,1,Yes,No,26,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,65.19,1619.09,0
C101821,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,87.48,2972.23,0
C101822,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.78,96.97,1
C101823,Female,0,Yes,No,0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,56.92,11.73,0
C101824,Female,0,No,No,70,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,71.31,5381.23,1
C101825,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,89.55,298.1,0
C101826,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,63.66,41.36,1
C101827,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,81.84,242.07,0
C101828,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,74.7,3628.89,1
C101829,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,75.95,373.78,0
C101830,Male,0,Yes,No,19,Yes,No,DSL,,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.26,1229.96,1
C101831,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.56,1937.48,0
C101832,Female,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.65,69.23,1
C101833,Male,0,Yes,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,58.67,2376.89,0
C101834,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,77.15,231.56,0
C101835,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.77,216.96,0
C101836,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.23,3066.26,0
C101837,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.79,277.14,0
C101838,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3365.48,1
C101839,Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card,74.5,2882.55,1
C101840,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.32,142.24,1
C101841,Male,0,No,Yes,42,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,66.74,2520.77,0
C101842,Female,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.15,370.47,1
C101843,Female,1,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.29,0.0,1
C101844,Female,0,Yes,No,39,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card,58.62,2206.71,1
C101845,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.29,1413.79,1
C101846,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card,74.21,1448.63,1
C101847,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,29.13,519.83,0
C101848,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,57.72,3135.32,0
C101849,Male,0,No,Yes,0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,74.34,0.0,1
C101850,Male,1,No,No,2,Yes,Yes,Fiber optic,,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,88.46,138.24,1
C101851,Male,1,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.4,913.53,0
C101852,Male,1,No,No,64,Yes,,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,90.7,5944.64,0
C101853,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.65,3069.87,1
C101854,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,33.36,188.03,0
C101855,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,72.18,543.85,0
C101856,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,30.91,8.72,0
C101857,Female,0,No,No,0,Yes,No,Fiber optic,,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,77.14,8.26,1
C101858,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.81,1597.2,0
C101859,Female,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,77.29,313.92,1
C101860,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,92.23,3532.57,0
C101861,Male,0,No,No,42,Yes,,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,90.22,3411.7,0
C101862,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,77.88,2481.96,0
C101863,Male,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,72.34,2440.17,0
C101864,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,67.66,1878.83,0
C101865,Male,0,Yes,Yes,37,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.56,2376.95,1
C101866,Male,0,Yes,No,50,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,48.26,2348.97,1
C101867,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,82.63,4545.67,0
C101868,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.21,24.26,0
C101869,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,76.32,240.48,0
C101870,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.59,677.36,0
C101871,Male,1,Yes,Yes,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,69.78,228.99,0
C101872,Female,0,No,No,28,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,47.88,1064.72,0
C101873,Female,1,No,No,2,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.27,102.12,1
C101874,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.65,2470.82,0
C101875,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,68.19,74.41,0
C101876,Male,1,Yes,No,34,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,60.26,1588.48,1
C101877,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,66.76,219.45,1
C101878,Female,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,52.31,2812.26,1
C101879,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,78.05,2143.96,0
C101880,Male,0,No,No,1,Yes,No,Fiber optic,,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.57,57.89,1
C101881,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,75.0,59.52,0
C101882,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,83.15,792.19,1
C101883,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.56,2459.37,1
C101884,,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.34,180.63,1
C101885,Male,0,No,No,46,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer,68.94,3080.67,1
C101886,Female,0,Yes,No,4,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,69.27,247.39,1
C101887,Male,0,Yes,No,0,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.26,0.0,1
C101888,Male,0,No,Yes,23,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,57.47,1343.78,0
C101889,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,74.69,63.63,0
C101890,Male,1,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.29,3020.02,1
C101891,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,69.22,0.0,0
C101892,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.21,2883.63,0
C101893,Female,1,Yes,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,18.75,422.51,0
C101894,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,97.0,448.74,1
C101895,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.69,3497.17,1
C101896,Female,1,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.25,1424.98,1
C101897,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.01,230.75,1
C101898,Female,0,No,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.3,1984.97,1
C101899,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,86.76,283.32,0
C101900,Female,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,28.05,61.16,0
C101901,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,57.21,1972.66,0
C101902,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,81.94,166.53,1
C101903,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,72.43,1082.45,1
C101904,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,70.89,2618.3,1
C101905,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,73.9,1752.54,1
C101906,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,66.46,72.15,1
C101907,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.85,19.03,1
C101908,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,77.27,1476.35,0
C101909,Female,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card,77.47,289.41,1
C101910,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,87.33,4737.61,0
C101911,Female,1,No,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.17,2287.37,1
C101912,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.61,1114.95,0
C101913,Female,1,No,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,93.7,1848.22,0
C101914,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,68.33,231.53,0
C101915,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card,82.5,0.0,0
C101916,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.08,1717.55,0
C101917,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,62.82,5233.67,1
C101918,Male,1,No,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,76.12,268.59,1
C101919,Female,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.93,11.93,1
C101920,Male,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,20.01,239.22,0
C101921,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.77,39.5,1
C101922,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card,88.96,5686.91,0
C101923,Male,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.25,190.3,0
C101924,Male,1,Yes,No,21,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,77.81,1409.03,1
C101925,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,89.84,4616.77,0
C101926,Male,1,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.37,943.22,0
C101927,Male,0,Yes,No,56,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,78.4,3803.45,0
C101928,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.83,101.58,1
C101929,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.92,2939.12,0
C101930,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,92.7,4436.01,1
C101931,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,60.48,3299.16,0
C101932,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,77.23,4107.37,0
C101933,Female,0,No,No,44,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,56.67,2208.18,0
C101934,Male,1,No,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,79.15,286.3,0
C101935,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.4,507.26,0
C101936,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card,92.34,76.65,0
C101937,,0,Yes,No,9,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,56.78,500.91,0
C101938,Female,1,No,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,83.15,4547.53,1
C101939,Male,0,No,Yes,30,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,69.13,1804.18,0
C101940,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.34,44.38,1
C101941,Male,0,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,62.37,689.89,1
C101942,Female,1,No,No,27,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,62.77,1845.11,0
C101943,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,63.98,142.08,1
C101944,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.31,876.06,1
C101945,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.83,0.0,0
C101946,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.58,4034.71,0
C101947,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,30.9,1514.29,0
C101948,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,92.49,5706.02,1
C101949,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.71,0.0,1
C101950,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.87,19.38,1
C101951,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,72.49,669.28,1
C101952,Male,1,Yes,No,63,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer,72.01,3645.61,0
C101953,Male,1,Yes,No,0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.14,13.56,1
C101954,Female,0,No,No,5,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,77.03,385.37,1
C101955,Male,0,No,Yes,38,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,63.55,2519.13,1
C101956,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.75,1035.11,0
C101957,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.65,364.99,1
C101958,Female,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.03,1045.82,1
C101959,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,78.39,4767.26,0
C101960,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,82.54,2321.14,0
C101961,Female,0,No,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,73.43,1437.39,0
C101962,Male,1,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,106.06,1381.04,0
C101963,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card,51.19,158.09,0
C101964,Female,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.28,1580.56,1
C101965,Female,0,No,Yes,0,Yes,Yes,Fiber optic,,No,No,Yes,No,No,Two year,No,Mailed check,74.57,0.0,0
C101966,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer,53.8,2773.61,0
C101967,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,31.04,100.85,1
C101968,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.8,338.21,1
C101969,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,79.21,85.17,0
C101970,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,87.76,391.14,0
C101971,Female,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,79.06,3921.61,1
C101972,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,83.1,1021.81,1
C101973,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,84.27,6444.56,0
