customerID,age,gender,income,loan_amount,loan_term,credit_score,employment_status,marital_status,default
C103165,40,Female,65531.02,34161.78,89,737.3,Employed,Married,Yes
C103166,56,Male,66074.64,7689.28,329,644.0,Employed,Married,No
C103167,33,Female,57651.04,24287.6,119,840.2,Employed,Single,No
C103168,60,Female,44244.02,1086.29,359,698.8,Employed,Married,Yes
C103169,50,Female,40629.29,11993.34,213,603.6,Employed,Single,No
C103170,51,Female,94569.31,48461.57,347,757.2,Employed,Single,No
C103171,66,Female,62279.22,11012.78,205,604.8,Employed,Single,Yes
C103172,41,Male,82505.35,49930.33,55,699.7,Employed,Divorced,Yes
C103173,37,Male,87698.14,38581.34,235,624.2,Unemployed,Divorced,Yes
C103174,68,Male,51783.06,16965.62,178,598.6,Employed,Married,No
C103175,47,Female,68470.12,5853.06,296,737.7,Student,Married,Yes
C103176,50,Male,60900.22,23783.77,148,664.4,Employed,Single,Yes
C103177,35,Female,36855.72,11761.2,77,783.5,Self-employed,Single,No
C103178,31,Female,56290.4,13153.1,51,618.9,Employed,Single,Yes
C103179,29,Male,71750.13,24949.32,270,586.4,Employed,Single,Yes
C103180,31,Female,50019.41,3436.12,93,651.2,Employed,Married,Yes
C103181,30,Male,53503.14,32113.71,244,850.0,Employed,Single,Yes
C103182,56,Male,56532.66,16424.46,58,730.0,Employed,Divorced,Yes
C103183,23,Female,102230.59,31750.49,39,713.2,Employed,Married,Yes
C103184,51,Male,23319.02,12433.06,259,715.2,Employed,Single,Yes
C103185,66,Male,70032.87,27226.19,131,650.9,Employed,Married,Yes
C103186,57,Male,54933.22,33215.74,209,843.8,Employed,Married,Yes
C103187,40,Male,47186.9,28509.35,21,707.5,Unemployed,Married,Yes
C103188,23,Female,54442.49,15481.75,77,701.9,Employed,Single,Yes
C103189,61,Female,73347.52,18302.39,43,739.1,Employed,Single,No
C103190,21,Male,74490.47,36430.06,109,603.6,Employed,Married,Yes
C103191,53,Male,63720.34,10613.86,110,627.2,Unemployed,Married,Yes
C103192,53,Male,81854.83,36981.49,142,665.3,Unemployed,Single,Yes
C103193,30,Female,85376.66,7616.2,96,739.5,Employed,Married,No
C103194,56,Female,76327.52,39262.37,170,602.1,Employed,Single,Yes
C103195,29,Male,49076.15,18492.68,325,676.0,Employed,Divorced,Yes
C103196,31,Male,69888.83,24496.22,41,667.5,Employed,Single,Yes
C103197,59,Female,69984.01,18239.18,323,585.5,Unemployed,Married,Yes
C103198,67,Female,43687.37,30738.01,155,649.5,Self-employed,Single,Yes
C103199,33,Male,28611.22,8891.22,213,712.5,Employed,Married,No
C103200,65,Female,19544.49,10290.2,245,591.0,Unemployed,Married,Yes
C103201,64,Male,61397.11,32784.95,267,764.7,Employed,Single,Yes
C103202,57,Male,65960.79,8390.02,340,708.1,Self-employed,Single,Yes
C103203,27,Female,36364.37,5966.58,359,700.8,Unemployed,Divorced,Yes
C103204,35,Male,80920.65,18957.18,46,680.5,Self-employed,Divorced,Yes
C103205,53,Male,63044.36,25620.56,154,614.5,Employed,Married,Yes
C103206,68,Female,86989.05,36099.93,199,641.0,Employed,Single,Yes
C103207,60,Female,67410.72,16820.14,193,701.7,Employed,Single,No
C103208,41,Male,38673.33,26589.46,356,640.9,Employed,Single,Yes
C103209,32,Female,69165.62,16436.05,238,691.3,Employed,Married,Yes
C103210,67,Female,73402.21,32264.91,152,626.1,Unemployed,Single,Yes
C103211,34,Female,49047.53,10604.37,332,707.1,Employed,Single,No
C103212,37,Female,31158.14,11348.26,266,711.6,Employed,Divorced,Yes
C103213,67,Female,62005.92,10204.3,289,582.3,Employed,Married,Yes
C103214,47,Male,39983.11,24419.09,230,684.0,Employed,Married,Yes
C103215,33,Male,82417.75,42251.2,34,588.7,Employed,Divorced,Yes
C103216,21,Female,51856.47,17642.99,349,568.3,Employed,Married,Yes
C103217,41,Female,94492.02,38853.82,260,644.4,Self-employed,Single,Yes
C103218,68,Male,17516.83,11457.49,63,847.8,Employed,Divorced,Yes
C103219,41,Male,62695.91,20438.0,99,726.5,Employed,Divorced,Yes
C103220,54,Female,88587.85,32278.7,130,763.5,Employed,Single,No
C103221,33,Male,42193.91,13353.06,100,716.5,Employed,Single,Yes
C103222,58,Male,56815.98,31525.91,228,692.3,Self-employed,Single,Yes
C103223,58,Female,51939.29,23554.03,202,733.7,Self-employed,Single,Yes
C103224,50,Female,46324.65,7077.58,85,641.6,Employed,Single,Yes
C103225,58,Female,64892.45,37135.03,254,708.2,Employed,Single,Yes
C103226,48,Female,34091.57,6891.71,111,750.6,Employed,Married,No
C103227,39,Male,57780.62,35204.08,67,722.0,Self-employed,Single,Yes
C103228,56,Female,70319.88,29195.81,344,754.6,Employed,Married,Yes
C103229,61,Male,55698.13,3765.24,121,691.0,Employed,Married,Yes
C103230,61,Male,39995.92,15455.54,92,781.5,Employed,Single,Yes
C103231,31,Female,80603.71,8225.26,261,667.5,Employed,Married,No
C103232,53,Female,74605.14,41641.58,277,807.1,Self-employed,Married,Yes
C103233,21,Female,39176.26,22303.91,64,714.4,Employed,Married,No
C103234,48,Male,34117.85,12794.77,31,657.0,Self-employed,Married,Yes
C103235,48,Female,40961.51,9381.47,307,609.3,Employed,Married,No
C103236,38,Female,70905.46,29733.46,187,631.5,Employed,Married,Yes
C103237,68,Female,65511.46,20077.43,170,622.4,Self-employed,Married,Yes
C103238,63,Female,75801.65,8606.94,158,674.7,Employed,Single,Yes
C103239,22,Male,53477.0,27291.46,215,603.6,Self-employed,Married,Yes
C103240,31,Female,41505.32,10266.3,246,757.6,Employed,Married,No
C103241,30,Female,78376.93,21507.71,39,686.6,Employed,Divorced,Yes
C103242,64,Female,48931.03,8584.01,104,684.2,Employed,Married,Yes
C103243,45,Female,63730.96,34431.08,344,610.1,Self-employed,Single,Yes
C103244,55,Female,29001.5,16393.67,70,633.9,Unemployed,Married,Yes
C103245,59,Male,48603.79,16488.89,327,546.8,Employed,Single,Yes
C103246,57,Male,80187.93,18564.24,151,777.1,Self-employed,Married,No
C103247,25,Female,45674.51,23165.15,78,594.9,Employed,Married,Yes
C103248,27,Female,76290.08,22772.48,218,599.5,Self-employed,Divorced,No
C103249,39,Female,15000.0,6089.42,242,764.8,Employed,Single,No
C103250,37,Male,48812.17,24107.7,133,703.3,Self-employed,Divorced,No
C103251,56,Male,56572.91,22153.92,288,687.2,Unemployed,Married,Yes
C103252,28,Female,94850.81,17293.45,34,700.4,Employed,Single,No
C103253,38,Female,36618.74,17904.75,54,737.2,Self-employed,Single,Yes
C103254,32,Male,73419.87,43831.49,228,686.0,Unemployed,Divorced,Yes
C103255,30,Female,81138.64,24144.84,212,587.4,Employed,Married,No
C103256,29,Male,45570.21,25662.25,255,724.0,Unemployed,Single,Yes
C103257,30,Male,52529.52,13769.06,307,705.3,Employed,Married,Yes
C103258,48,Male,62832.58,35822.87,335,750.3,Self-employed,Single,No
C103259,40,Male,30370.3,11539.29,188,605.1,Self-employed,Married,Yes
C103260,41,Male,50897.94,15079.9,186,636.2,Employed,Single,Yes
C103261,44,Female,85522.24,32097.36,333,703.5,Employed,Single,Yes
C103262,56,Female,70453.1,9300.73,346,623.3,Employed,Single,Yes
C103263,62,Female,56864.97,21017.43,28,538.8,Self-employed,Married,Yes
C103264,46,Male,62261.45,38441.69,188,691.8,Self-employed,Single,Yes
C103265,51,Male,71618.11,11335.18,331,733.7,Unemployed,Married,No
C103266,56,Male,75448.2,42735.57,29,672.3,Self-employed,Married,Yes
C103267,54,Female,48871.72,7279.9,352,712.9,Employed,Married,Yes
C103268,27,Male,90694.42,41051.37,272,704.2,Employed,Divorced,Yes
C103269,68,Female,86326.96,49643.07,66,680.6,Student,Married,Yes
C103270,28,Female,73545.15,31113.83,235,688.2,Employed,Single,Yes
C103271,40,Female,43140.8,22321.91,161,760.9,Employed,Single,No
C103272,52,Male,39595.52,26726.54,128,622.1,Employed,Married,Yes
C103273,40,Male,53467.92,18175.79,228,726.4,Employed,Married,No
C103274,32,Male,61215.3,28782.72,267,609.1,Employed,Divorced,No
C103275,65,Male,24630.16,1000.0,322,632.3,Employed,Single,Yes
C103276,24,Female,69893.86,18833.65,157,751.8,Employed,Single,Yes
C103277,32,Male,85749.25,21885.73,67,607.4,Employed,Married,Yes
C103278,68,Female,71529.48,37638.19,312,665.5,Employed,Married,Yes
C103279,56,Male,46478.94,19454.87,128,821.7,Employed,Married,Yes
C103280,25,Female,44111.93,21334.65,276,741.5,Self-employed,Married,Yes
C103281,57,Female,65997.05,41401.9,289,635.8,Employed,Married,Yes
C103282,67,Male,56933.93,8015.51,32,646.1,Self-employed,Married,Yes
C103283,25,Female,68860.82,40478.53,154,669.8,Employed,Married,Yes
C103284,40,Male,72034.43,9475.07,41,758.7,Employed,Divorced,No
C103285,43,Female,81837.81,24264.02,222,619.9,Unemployed,Single,Yes
C103286,27,Female,37357.53,11926.31,288,616.3,Employed,Single,Yes
C103287,30,Female,64432.38,22831.8,206,722.8,Employed,Divorced,Yes
C103288,29,Female,52730.5,26688.25,124,579.1,Employed,Single,Yes
C103289,29,Male,58027.3,24703.68,350,625.3,Self-employed,Single,Yes
C103290,40,Female,77288.18,37378.62,41,674.9,Self-employed,Married,Yes
C103291,43,Female,79462.52,16335.55,61,678.0,Employed,Married,Yes
C103292,32,Male,87968.87,15790.67,139,598.1,Unemployed,Single,Yes
C103293,34,Male,68511.81,10277.04,342,701.2,Employed,Married,Yes
C103294,30,Female,57799.66,18887.31,323,713.2,Self-employed,Single,Yes
C103295,59,Female,54942.43,13846.89,208,640.3,Self-employed,Single,No
C103296,31,Male,25304.9,6586.44,343,779.6,Employed,Single,No
C103297,64,Female,86794.7,52413.76,326,700.4,Employed,Married,Yes
C103298,46,Female,53562.03,32570.28,216,619.7,Self-employed,Married,Yes
C103299,59,Male,70117.94,31784.72,53,777.2,Employed,Married,Yes
C103300,51,Male,73579.93,13641.34,325,648.6,Self-employed,Married,Yes
C103301,33,Female,35093.69,16772.44,235,690.7,Employed,Single,Yes
C103302,49,Female,41533.07,8754.7,61,650.8,Self-employed,Single,Yes
C103303,34,Female,90940.4,28119.23,304,717.4,Employed,Single,Yes
C103304,26,Male,65808.71,17094.13,150,651.1,Self-employed,Married,Yes
C103305,33,Female,48388.29,22239.35,285,654.7,Employed,Married,Yes
C103306,34,Female,57473.06,23833.51,103,670.4,Unemployed,Married,No
C103307,27,Female,81724.74,23245.8,15,649.9,Self-employed,Single,No
C103308,22,Male,78686.29,34345.33,169,744.3,Unemployed,Divorced,No
C103309,66,Female,30678.36,22796.19,169,604.5,Self-employed,Married,Yes
C103310,45,Male,92685.68,15973.83,312,677.8,Employed,Divorced,Yes
C103311,40,Male,79322.96,40357.4,52,685.4,Employed,Single,Yes
C103312,65,Female,56950.5,15422.53,329,672.5,Employed,Single,Yes
C103313,31,Female,36165.55,10952.96,65,738.1,Employed,Married,No
C103314,40,Male,81080.17,44307.61,337,589.8,Employed,Married,Yes
C103315,61,Female,69528.55,6375.82,257,714.1,Unemployed,Married,Yes
C103316,51,Male,30844.03,14934.79,137,605.3,Unemployed,Single,Yes
C103317,40,Male,55358.44,1000.0,344,649.5,Employed,Married,Yes
C103318,33,Male,122523.46,50953.1,136,599.1,Employed,Single,Yes
C103319,22,Male,60330.04,26923.69,232,660.1,Employed,Married,No
C103320,25,Female,45160.59,24431.33,17,645.3,Employed,Single,Yes
C103321,28,Female,39830.07,21399.27,47,778.3,Self-employed,Divorced,No
C103322,58,Female,95441.98,42110.49,134,694.5,Employed,Single,Yes
C103323,51,Male,76955.19,16347.01,96,706.4,Employed,Married,Yes
C103324,41,Male,88148.78,21136.89,91,613.5,Self-employed,Single,Yes
C103325,58,Male,64963.71,26041.05,143,724.4,Employed,Single,Yes
C103326,28,Female,85080.38,27795.92,223,778.3,Employed,Married,Yes
C103327,31,Male,43033.59,10054.38,55,732.2,Employed,Single,Yes
C103328,39,Male,63251.82,39481.8,273,601.3,Self-employed,Married,Yes
C103329,65,Female,65741.07,17728.44,307,652.2,Unemployed,Single,Yes
C103330,50,Female,87648.94,11166.82,302,686.5,Employed,Married,Yes
C103331,61,Male,66376.86,33098.41,79,645.4,Employed,Married,Yes
C103332,32,Male,47489.77,18208.3,318,832.0,Employed,Married,Yes
C103333,61,Female,61281.48,32474.02,57,651.1,Employed,Single,Yes
C103334,24,Male,26471.74,2636.42,49,677.4,Employed,Married,No
C103335,31,Male,15000.0,1539.54,264,644.0,Employed,Single,No
C103336,46,Female,76626.83,32612.99,276,693.9,Self-employed,Single,Yes
C103337,23,Male,52505.12,12145.15,56,762.9,Employed,Married,Yes
C103338,62,Male,54771.65,26631.01,156,686.9,Employed,Single,Yes
C103339,62,Male,76618.93,12477.1,154,666.9,Self-employed,Single,Yes
C103340,46,Male,87940.21,10341.26,263,615.6,Employed,Married,No
C103341,35,Male,70689.76,10243.54,191,752.5,Employed,Single,Yes
C103342,25,Male,98561.46,20499.77,221,671.4,Self-employed,Single,Yes
C103343,50,Female,70053.78,13817.83,39,668.8,Unemployed,Divorced,Yes
C103344,46,Male,66044.27,25295.41,351,539.7,Employed,Single,Yes
C103345,57,Female,64807.78,28010.33,205,672.4,Student,Married,Yes
C103346,49,Female,34290.09,7528.83,244,655.9,Employed,Single,Yes
C103347,27,Male,79119.97,31317.69,179,570.4,Employed,Divorced,No
C103348,26,Male,15000.0,4101.19,97,739.4,Employed,Married,Yes
C103349,58,Female,48274.94,8917.56,244,647.9,Employed,Single,Yes
C103350,28,Female,60458.61,29940.28,112,793.7,Employed,Divorced,Yes
C103351,66,Female,44204.75,18962.56,88,764.9,Employed,Single,No
C103352,26,Male,50964.88,19441.88,204,636.8,Unemployed,Married,Yes
C103353,55,Male,96787.51,22486.26,136,762.2,Employed,Married,Yes
C103354,67,Male,82080.48,14059.51,323,776.6,Self-employed,Single,Yes
C103355,42,Female,46283.45,25072.2,241,646.5,Employed,Married,Yes
C103356,23,Female,50608.67,14990.34,141,618.0,Employed,Single,Yes
C103357,63,Male,34459.92,14149.62,24,550.7,Employed,Married,Yes
C103358,29,Female,74099.88,45672.51,130,702.8,Employed,Married,Yes
C103359,46,Male,55005.15,12307.99,52,621.6,Unemployed,Single,Yes
C103360,68,Female,20670.67,9764.56,88,704.6,Employed,Married,No
C103361,56,Male,62015.67,24933.26,110,645.9,Unemployed,Divorced,Yes
C103362,23,Female,68779.58,15002.12,239,633.2,Unemployed,Married,Yes
C103363,60,Female,79262.82,12044.91,49,646.3,Unemployed,Married,Yes
C103364,28,Female,58532.9,24165.84,68,602.0,Employed,Single,Yes
C103365,56,Male,52546.58,12138.43,25,646.3,Self-employed,Divorced,Yes
C103366,50,Female,99725.29,41132.79,331,635.8,Employed,Married,Yes
C103367,34,Female,60131.72,27822.64,355,679.2,Self-employed,Divorced,Yes
C103368,41,Male,74391.24,24680.18,115,686.3,Employed,Married,Yes
C103369,26,Male,49209.21,15140.26,170,615.7,Employed,Single,Yes
C103370,68,Female,73798.19,32245.0,116,746.0,Self-employed,Single,Yes
C103371,32,Male,30887.42,14129.51,197,670.4,Employed,Married,Yes
C103372,35,Male,50758.65,25362.66,203,770.1,Self-employed,Single,No
C103373,45,Male,35834.52,2761.1,100,694.5,Employed,Married,No
C103374,53,Male,47900.53,25964.51,236,684.1,Self-employed,Single,Yes
C103375,45,Male,85009.4,4886.78,14,650.5,Employed,Married,No
C103376,45,Female,47753.48,15757.46,236,716.9,Employed,Married,Yes
C103377,48,Male,74365.12,32426.56,273,682.0,Employed,Single,Yes
C103378,62,Female,90345.3,10297.05,30,731.5,Employed,Married,Yes
C103379,39,Male,59448.45,10357.4,263,776.3,Unemployed,Single,No
C103380,60,Male,79875.34,12973.1,268,636.4,Self-employed,Single,Yes
C103381,58,Male,70621.72,30526.48,350,716.8,Self-employed,Single,Yes
C103382,67,Female,62328.74,28589.19,292,715.1,Unemployed,Single,Yes
C103383,64,Female,75006.31,6172.57,19,707.5,Self-employed,Single,Yes
C103384,59,Male,96798.76,27334.49,40,654.0,Employed,Single,Yes
C103385,32,Male,47254.62,11307.18,59,655.2,Employed,Single,Yes
C103386,58,Male,40815.98,23508.76,214,645.0,Self-employed,Single,Yes
C103387,56,Male,39641.71,5434.36,259,643.8,Unemployed,Married,Yes
C103388,34,Female,79888.56,33556.65,240,629.6,Employed,Married,Yes
C103389,53,Male,82587.35,28566.11,126,673.7,Employed,Single,No
C103390,33,Female,49259.26,19023.48,81,634.5,Employed,Single,Yes
C103391,46,Female,17279.73,5775.0,34,706.1,Self-employed,Single,Yes
C103392,59,Male,46504.87,7581.84,142,683.4,Employed,Single,Yes
C103393,30,Female,70957.08,31559.56,116,690.1,Employed,Single,Yes
C103394,37,Male,58665.54,15738.89,117,663.6,Self-employed,Married,Yes
C103395,59,Female,63606.95,28182.83,42,684.1,Student,Married,Yes
C103396,42,Male,49533.11,8613.24,113,665.2,Employed,Married,Yes
C103397,67,Female,80281.78,15803.59,303,726.8,Self-employed,Divorced,Yes
C103398,21,Male,66863.84,8962.61,95,653.5,Unemployed,Divorced,Yes
C103399,55,Male,71729.27,10703.23,317,702.5,Employed,Single,Yes
C103400,60,Female,63181.31,37824.06,42,601.6,Employed,Single,No
C103401,65,Male,70487.36,33857.23,233,722.7,Employed,Married,No
C103402,28,Male,69171.43,13386.76,49,646.4,Employed,Married,No
C103403,68,Female,41438.51,18840.83,146,625.3,Employed,Married,Yes
C103404,39,Male,67461.26,29877.55,343,611.7,Employed,Married,No
C103405,37,Female,75830.16,25206.91,279,606.9,Self-employed,Divorced,Yes
C103406,38,Female,83102.83,25617.03,190,651.1,Employed,Married,Yes
C103407,51,Female,68322.14,31324.1,231,769.9,Employed,Divorced,Yes
C103408,52,Male,40694.99,8281.38,241,641.4,Employed,Divorced,No
C103409,43,Male,43773.65,16591.03,287,547.4,Self-employed,Single,No
C103410,24,Female,51297.04,9258.61,218,701.9,Self-employed,Single,Yes
C103411,68,Male,63789.28,6765.49,189,613.1,Self-employed,Single,Yes
C103412,31,Male,57555.28,30212.13,38,728.9,Self-employed,Single,Yes
C103413,25,Male,37525.36,20169.28,345,654.7,Employed,Married,Yes
C103414,49,Male,37405.6,25530.58,209,663.6,Employed,Divorced,Yes
C103415,40,Female,18029.56,1000.0,112,751.8,Employed,Single,Yes
C103416,50,Female,15000.0,3506.49,58,717.1,Self-employed,Single,Yes
C103417,63,Female,57364.36,33579.46,222,605.2,Employed,Married,Yes
C103418,25,Female,106404.61,47245.83,284,614.0,Employed,Married,Yes
C103419,34,Male,95935.59,54235.88,293,573.0,Employed,Married,Yes
C103420,45,Male,40435.37,22056.08,320,836.2,Self-employed,Single,Yes
C103421,58,Male,62998.07,35731.73,323,628.2,Employed,Single,Yes
C103422,49,Female,30708.41,20471.71,228,750.2,Self-employed,Single,Yes
C103423,39,Male,33757.81,17112.97,341,648.1,Self-employed,Single,Yes
C103424,50,Female,36050.55,11240.27,37,615.2,Employed,Single,Yes
C103425,68,Male,55490.03,29448.77,149,681.3,Self-employed,Single,Yes
C103426,44,Female,56350.81,31894.27,180,660.4,Employed,Married,Yes
C103427,63,Female,65054.04,9298.84,255,728.1,Employed,Married,Yes
C103428,58,Female,73264.33,16583.25,116,728.9,Employed,Single,Yes
C103429,35,Male,53262.38,9527.94,112,644.6,Employed,Married,Yes
C103430,32,Female,60724.04,30505.99,326,593.6,Employed,Single,Yes
C103431,57,Male,38123.75,10883.72,237,608.2,Self-employed,Married,Yes
C103432,30,Male,33110.06,3815.48,232,543.1,Self-employed,Single,No
C103433,37,Male,30020.55,12676.37,76,663.5,Employed,Married,Yes
C103434,32,Male,72984.96,7951.63,186,679.3,Employed,Single,Yes
C103435,50,Female,53241.84,30282.1,158,611.4,Employed,Single,Yes
C103436,35,Male,22577.59,7362.53,227,604.2,Employed,Divorced,Yes
C103437,52,Male,58738.22,10804.46,332,679.0,Student,Single,Yes
C103438,65,Female,35023.57,7383.53,108,642.1,Employed,Married,Yes
C103439,60,Female,93207.58,45181.42,294,667.2,Self-employed,Married,Yes
C103440,66,Female,48423.57,18478.51,232,658.0,Self-employed,Single,Yes
C103441,22,Female,73630.12,28427.57,184,694.9,Employed,Single,Yes
C103442,42,Male,81779.26,21812.13,342,646.1,Employed,Married,Yes
C103443,31,Female,40901.43,22131.94,63,650.7,Self-employed,Divorced,Yes
C103444,65,Male,61520.94,27982.58,248,567.1,Employed,Single,Yes
C103445,55,Male,71069.36,31400.99,150,677.0,Employed,Married,Yes
C103446,36,Male,62310.92,18202.93,249,685.3,Self-employed,Married,Yes
C103447,48,Female,67222.02,41996.02,60,669.3,Self-employed,Married,Yes
C103448,50,Male,33407.41,12940.75,268,794.7,Self-employed,Married,Yes
C103449,44,Female,71080.72,15425.11,35,689.8,Self-employed,Single,No
C103450,43,Male,50276.72,29349.3,133,670.6,Self-employed,Married,Yes
C103451,23,Male,66989.02,35862.6,327,709.9,Employed,Divorced,Yes
C103452,42,Male,78399.78,35089.17,232,806.8,Employed,Married,Yes
C103453,37,Male,73376.17,38211.9,183,695.2,Self-employed,Single,No
C103454,60,Male,66974.39,12682.98,127,546.6,Employed,Married,Yes
C103455,62,Female,72842.57,30491.35,43,705.9,Self-employed,Single,Yes
C103456,57,Male,73768.22,17605.91,50,627.2,Employed,Single,Yes
C103457,22,Male,89910.02,33872.89,261,564.7,Unemployed,Single,Yes
C103458,61,Female,59318.99,15551.08,107,781.9,Self-employed,Single,Yes
C103459,40,Male,63279.14,18833.87,37,768.9,Self-employed,Married,No
C103460,40,Male,78641.34,46742.75,164,625.7,Employed,Single,Yes
C103461,66,Male,50192.25,7253.01,149,626.1,Employed,Married,Yes
C103462,62,Male,33294.65,12295.97,345,689.6,Employed,Married,Yes
